;rider;PCS;Team;Age;Nationality;Team PCS;flat1-4;flat5-8;flat9-12;hills(flat)1-4;hills(flat)5-8;hills(flat)9-12;hills(uphill)1-4;hills(uphill)5-8;hills(uphill)9-12;mountains(flat)1-4;mountains(flat)5-8;mountains(flat)9-12;mountains(uphill)1-4;mountains(uphill)5-8;mountains(uphill)9-12;gc1-4;gc5-8;gc9-12;wielerpoule
25;rider/yaroslav-popovych;56;RadioShack;30;Ukraine;4325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26;rider/gregory-rast;200;RadioShack;30;Switzerland;4325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
27;rider/bradley-wiggins;418;Sky Procycling;30;Great Britain;3502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0
28;rider/michael-barry;112;Sky Procycling;35;Canada;3502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29;rider/stephen-cummings;176;Sky Procycling;29;Great Britain;3502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30;rider/juan-antonio-flecha;554;Sky Procycling;33;Spain;3502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
31;rider/simon-gerrans;142;Sky Procycling;30;Australia;3502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
32;rider/edvald-boasson-hagen;1307;Sky Procycling;23;Norway;3502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;47.0
33;rider/thomas-lofkvist;393;Sky Procycling;26;Sweden;3502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0
34;rider/serge-pauwels;92;Sky Procycling;27;Belgium;3502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35;rider/geraint-thomas;308;Sky Procycling;24;Great Britain;3502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;25.0
36;rider/ivan-basso;890;Liquigas - Doimo;33;Italy;3325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;5.0
37;rider/francesco-bellotti;131;Liquigas - Doimo;31;Italy;3325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38;rider/kristijan-koren;232;Liquigas - Doimo;24;Slovenia;3325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39;rider/roman-kreuziger;952;Liquigas - Doimo;24;Czech Republic;3325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40;rider/aliaksandr-kuchynski;146;Liquigas - Doimo;31;Belarus;3325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
41;rider/daniel-oss;440;Liquigas - Doimo;23;Italy;3325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;16.0
42;rider/manuel-quinziato;122;Liquigas - Doimo;31;Italy;3325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
43;rider/sylwester-szmyd;281;Liquigas - Doimo;32;Poland;3325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
44;rider/brian-vandborg;131;Liquigas - Doimo;29;Denmark;3325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0
45;rider/christian-vande-velde;105;Team Garmin - Transitions;34;United States;5176;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
46;rider/julian-dean;414;Team Garmin - Transitions;35;New Zealand;5176;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0
47;rider/tyler-farrar;1764;Team Garmin - Transitions;26;United States;5176;6.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;32.0
48;rider/ryder-hesjedal;1278;Team Garmin - Transitions;30;Canada;5176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;41.0
49;rider/robert-hunter;223;Team Garmin - Transitions;33;South Africa;5176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0
50;rider/martijn-maaskant;126;Team Garmin - Transitions;27;Netherlands;5176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
51;rider/david-millar;769;Team Garmin - Transitions;33;Great Britain;5176;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;10.0
52;rider/johan-vansummeren;144;Team Garmin - Transitions;29;Belgium;5176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
53;rider/david-zabriskie;353;Team Garmin - Transitions;31;United States;5176;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;8.0
54;rider/christophe-le-mevel;507;Francaise des Jeux;30;France;3029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0
55;rider/sandy-casar;634;Francaise des Jeux;31;France;3029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;27.0
56;rider/remy-di-gregorio;264;Francaise des Jeux;25;France;3029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0
57;rider/anthony-geslin;251;Francaise des Jeux;30;France;3029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0
58;rider/matthieu-ladagnous;333;Francaise des Jeux;26;France;3029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;12.0
59;rider/anthony-roux;254;Francaise des Jeux;23;France;3029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
60;rider/jeremy-roy;317;Francaise des Jeux;27;France;3029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0
61;rider/wesley-sulzberger;180;Francaise des Jeux;24;Australia;3029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62;rider/benoit-vaugrenard;289;Francaise des Jeux;28;France;3029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
63;rider/vladimir-karpets;522;Team Katusha ;30;Russia;4926;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0
64;rider/pavel-brutt;64;Team Katusha ;28;Russia;4926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
65;rider/sergei-ivanov;203;Team Katusha ;35;Russia;4926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66;rider/alexandr-kolobnev;553;Team Katusha ;29;Russia;4926;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
67;rider/robbie-mcewen;1028;Team Katusha ;38;Australia;4926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;65.0
68;rider/alexandr-pliuschin;76;Team Katusha ;23;Moldova;4926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69;rider/joaquim-rodriguez;2091;Team Katusha ;31;Spain;4926;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;3.0;1.0;1.0;54.0
70;rider/stijn-vandenbergh;122;Team Katusha ;26;Belgium;4926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
71;rider/eduard-vorganov;267;Team Katusha ;28;Russia;4926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
72;rider/nicolas-roche;985;AG2R La Mondiale;26;Ireland;3507;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;1.0;14.0
73;rider/maxime-bouet;316;AG2R La Mondiale;24;France;3507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;19.0
74;rider/dimitri-champion;96;AG2R La Mondiale;27;France;3507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
75;rider/martin-elmiger;452;AG2R La Mondiale;32;Switzerland;3507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
76;rider/john-gadret;427;AG2R La Mondiale;31;France;3507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
77;rider/david-lelay;69;AG2R La Mondiale;31;France;3507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
78;rider/lloyd-mondory;449;AG2R La Mondiale;28;France;3507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;23.0
79;rider/rinaldo-nocentini;191;AG2R La Mondiale;33;Italy;3507;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
80;rider/christophe-riblon;522;AG2R La Mondiale;29;France;3507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;15.0
81;rider/carlos-sastre;733;Cervelo Test Team;35;Spain;2822;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0;2.0;0.0;9.0
82;rider/xavier-florencio;207;Cervelo Test Team;31;Spain;2822;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
83;rider/volodymyr-gustov;85;Cervelo Test Team;33;Ukraine;2822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
84;rider/jeremy-hunt;76;Cervelo Test Team;36;Great Britain;2822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
85;rider/thor-hushovd;1308;Cervelo Test Team;32;Norway;2822;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.0
86;rider/andreas-klier;55;Cervelo Test Team;34;Germany;2822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
87;rider/ignatas-konovalovas;201;Cervelo Test Team;25;Lithuania;2822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0
88;rider/brett-lancaster;80;Cervelo Test Team;31;Australia;2822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89;rider/daniel-lloyd;77;Cervelo Test Team;30;Great Britain;2822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90;rider/jurgen-van-den-broeck;876;Omega Pharma-Lotto ;27;Belgium;2403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;56.0
91;rider/mario-aerts;113;Omega Pharma-Lotto ;36;Belgium;2403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
92;rider/francis-de-greef;126;Omega Pharma-Lotto ;25;Belgium;2403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93;rider/mickael-delage;57;Omega Pharma-Lotto ;25;France;2403;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94;rider/sebastian-lang;92;Omega Pharma-Lotto ;31;Germany;2403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
95;rider/matthew-lloyd;225;Omega Pharma-Lotto ;27;Australia;2403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96;rider/daniel-moreno;283;Omega Pharma-Lotto ;29;Spain;2403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0
97;rider/jurgen-roelandts;590;Omega Pharma-Lotto ;25;Belgium;2403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;29.0
98;rider/charles-wegelius;41;Omega Pharma-Lotto ;32;Great Britain;2403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99;rider/mark-cavendish;1461;Team HTC - Columbia ;25;Great Britain;5089;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.0
100;rider/bernhard-eisel;483;Team HTC - Columbia ;29;Austria;5089;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
101;rider/bert-grabsch;150;Team HTC - Columbia ;35;Germany;5089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
102;rider/adam-hansen;158;Team HTC - Columbia ;29;Australia;5089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
103;rider/tony-martin;919;Team HTC - Columbia ;25;Germany;5089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;24.0
104;rider/maxime-monfort;600;Team HTC - Columbia ;27;Belgium;5089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0
105;rider/mark-renshaw;142;Team HTC - Columbia ;28;Australia;5089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
106;rider/michael-rogers;1032;Team HTC - Columbia ;31;Australia;5089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;3.0
107;rider/kanstantsin-siutsou;144;Team HTC - Columbia ;28;Belarus;5089;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
108;rider/cadel-evans;1683;BMC Racing Team;33;Australia;3551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;18.0
109;rider/alessandro-ballan;400;BMC Racing Team;31;Italy;3551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;12.0
110;rider/brent-bookwalter;148;BMC Racing Team;26;United States;3551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
111;rider/marcus-burghardt;231;BMC Racing Team;27;Germany;3551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
112;rider/mathias-frank;32;BMC Racing Team;24;Switzerland;3551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
113;rider/george-hincapie;336;BMC Racing Team;37;United States;3551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
114;rider/karsten-kroon;136;BMC Racing Team;34;Netherlands;3551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
115;rider/steve-morabito;277;BMC Racing Team;27;Switzerland;3551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0
116;rider/mauro-santambrogio;308;BMC Racing Team;26;Italy;3551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
117;rider/sylvain-chavanel;506;Quickstep - Innergetic;31;France;1758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;30.0
118;rider/carlos-barredo;4;Quickstep - Innergetic;29;Spain;1758;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
119;rider/kevin-de-weert;231;Quickstep - Innergetic;28;Belgium;1758;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
120;rider/dries-devenyns;386;Quickstep - Innergetic;27;Belgium;1758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;10.0
121;rider/jerome-pineau;219;Quickstep - Innergetic;30;France;1758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
