;rider;PCS;Team;Age;Nationality;Team PCS;flat1-4;flat5-8;flat9-12;hills(flat)1-4;hills(flat)5-8;hills(flat)9-12;hills(uphill)1-4;hills(uphill)5-8;hills(uphill)9-12;mountains(flat)1-4;mountains(flat)5-8;mountains(flat)9-12;mountains(uphill)1-4;mountains(uphill)5-8;mountains(uphill)9-12;gc1-4;gc5-8;gc9-12;wielerpoule
11;rider/sebastian-lang;60;Silence - Lotto;30;Germany;3682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;rider/matthew-lloyd;129;Silence - Lotto;26;Australia;3682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13;rider/staf-scheirlinckx;88;Silence - Lotto;30;Belgium;3682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;rider/greg-van-avermaet;573;Silence - Lotto;24;Belgium;3682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;15.0
15;rider/jurgen-van-den-broeck;470;Silence - Lotto;26;Belgium;3682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;12.0
16;rider/johan-vansummeren;265;Silence - Lotto;28;Belgium;3682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
17;rider/charles-wegelius;55;Silence - Lotto;31;Great Britain;3682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18;rider/alberto-contador;1926;Astana;27;Spain;4842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;116.0
19;rider/lance-armstrong;111;Astana;38;United States;4842;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;15.0
20;rider/andreas-kloden;994;Astana;34;Germany;4842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;46.0
21;rider/levi-leipheimer;812;Astana;36;United States;4842;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;2.0;4.0;1.0;0.0;22.0
22;rider/dmitriy-muravyev;56;Astana;30;Kazakhstan;4842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
23;rider/sergio-paulinho;60;Astana;29;Portugal;4842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
24;rider/yaroslav-popovych;251;Astana;29;Ukraine;4842;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0
25;rider/gregory-rast;119;Astana;29;Switzerland;4842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26;rider/haimar-zubeldia;513;Astana;32;Spain;4842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;15.0
27;rider/andy-schleck;1169;Saxo Bank ;24;Luxembourg;5870;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;62.0
28;rider/kurt-asle-arvesen;175;Saxo Bank ;34;Norway;5870;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29;rider/fabian-cancellara;1237;Saxo Bank ;28;Switzerland;5870;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;47.0
30;rider/gustav-larsson;702;Saxo Bank ;29;Sweden;5870;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;22.0
31;rider/stuart-o-grady;338;Saxo Bank ;36;Australia;5870;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
32;rider/frank-schleck;1023;Saxo Bank ;29;Luxembourg;5870;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;58.0
33;rider/chris-anker-sorensen;476;Saxo Bank ;25;Denmark;5870;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;10.0
34;rider/nicki-sorensen;270;Saxo Bank ;34;Denmark;5870;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0
35;rider/jens-voigt;480;Saxo Bank ;38;Germany;5870;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
36;rider/denis-menchov;983;Rabobank ProTeam;31;Russia;4165;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0;2.0;2.0;1.0;1.0;0.0
37;rider/stef-clement;238;Rabobank ProTeam;27;Netherlands;4165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0
38;rider/juan-antonio-flecha;426;Rabobank ProTeam;32;Spain;4165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0
39;rider/oscar-freire;638;Rabobank ProTeam;33;Spain;4165;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0
40;rider/juan-manuel-garate;239;Rabobank ProTeam;33;Spain;4165;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;17.0
41;rider/robert-gesink;1078;Rabobank ProTeam;23;Netherlands;4165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;3.0;1.0;2.0
42;rider/grischa-niermann;90;Rabobank ProTeam;34;Germany;4165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
43;rider/joost-posthuma;378;Rabobank ProTeam;28;Netherlands;4165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0
44;rider/laurens-ten-dam;95;Rabobank ProTeam;29;Netherlands;4165;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0
45;rider/christian-vande-velde;346;Team Garmin - Slipstream;33;United States;4899;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
46;rider/julian-dean;122;Team Garmin - Slipstream;34;New Zealand;4899;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47;rider/tyler-farrar;1595;Team Garmin - Slipstream;25;United States;4899;4.0;3.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;53.0
48;rider/ryder-hesjedal;528;Team Garmin - Slipstream;29;Canada;4899;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
49;rider/martijn-maaskant;317;Team Garmin - Slipstream;26;Netherlands;4899;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;24.0
50;rider/david-millar;356;Team Garmin - Slipstream;32;Great Britain;4899;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;21.0
51;rider/danny-pate;264;Team Garmin - Slipstream;30;United States;4899;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
52;rider/bradley-wiggins;904;Team Garmin - Slipstream;29;Great Britain;4899;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;76.0
53;rider/david-zabriskie;467;Team Garmin - Slipstream;30;United States;4899;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;17.0
54;rider/mikel-astarloza;356;Euskaltel - Euskadi;30;Spain;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0
55;rider/igor-anton;188;Euskaltel - Euskadi;26;Spain;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
56;rider/koldo-fernandez;427;Euskaltel - Euskadi;28;Spain;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57;rider/egoi-martinez;299;Euskaltel - Euskadi;31;Spain;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;19.0
58;rider/juan-jose-oroz;193;Euskaltel - Euskadi;29;Spain;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0
59;rider/alan-lezaun-perez;40;Euskaltel - Euskadi;27;Spain;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
60;rider/ruben-perez-moreno;186;Euskaltel - Euskadi;28;Spain;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61;rider/amets-txurruka;192;Euskaltel - Euskadi;27;Spain;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;15.0
62;rider/gorka-verdugo;119;Euskaltel - Euskadi;31;Spain;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
63;rider/mark-cavendish;1843;Team Columbia - HTC;24;Great Britain;5494;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;105.0
64;rider/bernhard-eisel;235;Team Columbia - HTC;28;Austria;5494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
65;rider/bert-grabsch;272;Team Columbia - HTC;34;Germany;5494;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
66;rider/george-hincapie;446;Team Columbia - HTC;36;United States;5494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;17.0
67;rider/kim-kirchen;252;Team Columbia - HTC;31;Luxembourg;5494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0
68;rider/tony-martin;821;Team Columbia - HTC;24;Germany;5494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;21.0
69;rider/maxime-monfort;669;Team Columbia - HTC;26;Belgium;5494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;3.0;10.0
70;rider/mark-renshaw;226;Team Columbia - HTC;27;Australia;5494;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
71;rider/michael-rogers;730;Team Columbia - HTC;30;Australia;5494;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;3.0;0.0;0.0
72;rider/vladimir-efimkin;238;AG2R La Mondiale;28;Russia;2348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;26.0
73;rider/jose-luis-arrieta;105;AG2R La Mondiale;38;Spain;2348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
74;rider/cyril-dessel;31;AG2R La Mondiale;35;France;2348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
75;rider/hubert-dupont;136;AG2R La Mondiale;29;France;2348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0
76;rider/stephane-goubert;255;AG2R La Mondiale;39;France;2348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;10.0
77;rider/lloyd-mondory;356;AG2R La Mondiale;27;France;2348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;30.0
78;rider/rinaldo-nocentini;487;AG2R La Mondiale;32;Italy;2348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;21.0
79;rider/christophe-riblon;252;AG2R La Mondiale;28;France;2348;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;21.0
80;rider/nicolas-roche;488;AG2R La Mondiale;25;Ireland;2348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;40.0
81;rider/franco-pellizotti;348;Liquigas;31;Italy;4371;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0
82;rider/daniele-bennati;771;Liquigas;29;Italy;4371;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;12.0
83;rider/roman-kreuziger;1270;Liquigas;23;Czech Republic;4371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
84;rider/aliaksandr-kuchynski;253;Liquigas;30;Belarus;4371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
85;rider/vincenzo-nibali;1052;Liquigas;25;Italy;4371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;51.0
86;rider/fabio-sabatini;233;Liquigas;24;Italy;4371;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
87;rider/brian-vandborg;99;Liquigas;28;Denmark;4371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
88;rider/alessandro-vanotti;60;Liquigas;29;Italy;4371;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
89;rider/frederik-willems;285;Liquigas;30;Belgium;4371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0
90;rider/sandy-casar;581;Française des Jeux;30;France;3290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;30.0
91;rider/jerome-coppel;245;Française des Jeux;23;France;3290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
92;rider/anthony-geslin;304;Française des Jeux;29;France;3290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93;rider/yauheni-hutarovich;583;Française des Jeux;26;Belarus;3290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;18.0
94;rider/sebastien-joly;98;Française des Jeux;30;France;3290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
95;rider/christophe-le-mevel;592;Française des Jeux;29;France;3290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;19.0
96;rider/jeremy-roy;150;Française des Jeux;26;France;3290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
97;rider/benoit-vaugrenard;372;Française des Jeux;27;France;3290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
98;rider/jussi-veikkanen;365;Française des Jeux;28;Finland;3290;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
99;rider/oscar-pereiro;68;Caisse d'Epargne;32;Spain;3152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0
100;rider/david-arroyo;455;Caisse d'Epargne;29;Spain;3152;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;1.0;1.0;0.0;6.0
101;rider/rui-costa;376;Caisse d'Epargne;23;Portugal;3152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0
102;rider/arnaud-coyot;58;Caisse d'Epargne;29;France;3152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
103;rider/ivan-gutierrez;113;Caisse d'Epargne;31;Spain;3152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
104;rider/luis-pasamontes;138;Caisse d'Epargne;30;Spain;3152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0
105;rider/jose-joaquin-rojas;656;Caisse d'Epargne;24;Spain;3152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;46.0
106;rider/luis-leon-sanchez;1039;Caisse d'Epargne;26;Spain;3152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;21.0
107;rider/rigoberto-uran;249;Caisse d'Epargne;22;Colombia;3152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
108;rider/david-moncoutie;611;Cofidis, le Crédit en Ligne;34;France;2322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0
109;rider/stephane-auge;100;Cofidis, le Crédit en Ligne;35;France;2322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
110;rider/samuel-dumoulin;258;Cofidis, le Crédit en Ligne;29;France;2322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
111;rider/leonardo-duque;368;Cofidis, le Crédit en Ligne;29;France;2322;1.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0
112;rider/bingen-fernandez-bustinza;85;Cofidis, le Crédit en Ligne;37;Spain;2322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
113;rider/christophe-kern;120;Cofidis, le Crédit en Ligne;28;France;2322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
114;rider/sebastien-minard;265;Cofidis, le Crédit en Ligne;27;France;2322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;14.0
115;rider/amael-moinard;235;Cofidis, le Crédit en Ligne;27;France;2322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0
116;rider/remi-pauriol;280;Cofidis, le Crédit en Ligne;27;France;2322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;10.0
117;rider/alessandro-ballan;563;Lampre - NGC;30;Italy;2128;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;10.0
118;rider/marco-bandiera;222;Lampre - NGC;25;Italy;2128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
119;rider/marzio-bruseghin;288;Lampre - NGC;35;Italy;2128;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
120;rider/angelo-furlan;209;Lampre - NGC;32;Italy;2128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0
121;rider/david-loosli;115;Lampre - NGC;29;Switzerland;2128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
