;rider;PCS;Team;Age;Nationality;Team PCS;flat1-4;flat5-8;flat9-12;hills(flat)1-4;hills(flat)5-8;hills(flat)9-12;hills(uphill)1-4;hills(uphill)5-8;hills(uphill)9-12;mountains(flat)1-4;mountains(flat)5-8;mountains(flat)9-12;mountains(uphill)1-4;mountains(uphill)5-8;mountains(uphill)9-12;gc1-4;gc5-8;gc9-12;wielerpoule
0;rider/vincenzo-nibali;1378;Astana Pro Team;31;Italy;4384;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;51.0
1;rider/lars-boom;330;Astana Pro Team;30;Netherlands;4384;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
2;rider/jakob-fuglsang;605;Astana Pro Team;30;Denmark;4384;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;2.0;0.0;28.0
3;rider/andrei-grivko;343;Astana Pro Team;32;Ukraine;4384;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;9.0
4;rider/dmitriy-gruzdev;107;Astana Pro Team;29;Kazakhstan;4384;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0
5;rider/tanel-kangert;420;Astana Pro Team;28;Estonia;4384;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;8.0
6;rider/michele-scarponi;469;Astana Pro Team;36;Italy;4384;2.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0;2.0;8.0
7;rider/rein-taaramae;624;Astana Pro Team;28;Estonia;4384;1.0;1.0;0.0;1.0;1.0;0.0;3.0;1.0;2.0;0.0;0.0;0.0;3.0;0.0;1.0;2.0;1.0;0.0;8.0
8;rider/lieuwe-westra;108;Astana Pro Team;33;Netherlands;4384;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
9;rider/jean-christophe-peraud;283;AG2R La Mondiale;38;France;3811;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0
10;rider/romain-bardet;1102;AG2R La Mondiale;25;France;3811;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;3.0;1.0;0.0;2.0;3.0;51.0
11;rider/jan-bakelants;979;AG2R La Mondiale;29;Belgium;3811;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;1.0;18.0
12;rider/mikael-cherel;250;AG2R La Mondiale;29;France;3811;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0
13;rider/ben-gastauer;172;AG2R La Mondiale;28;Luxembourg;3811;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0
14;rider/damien-gaudin;175;AG2R La Mondiale;29;France;3811;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0
15;rider/christophe-riblon;132;AG2R La Mondiale;34;France;3811;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0
16;rider/johan-vansummeren;53;AG2R La Mondiale;34;Belgium;3811;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
17;rider/alexis-vuillermoz;665;AG2R La Mondiale;27;France;3811;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;4.0;28.0
18;rider/thibaut-pinot;1566;FDJ;25;France;3101;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;4.0;2.0;0.0;5.0;0.0;2.0;46.0
19;rider/william-bonnet;22;FDJ;33;France;3101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20;rider/sebastien-chavanel;41;FDJ;32;France;3101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21;rider/arnaud-demare;530;FDJ;24;France;3101;1.0;0.0;4.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0
22;rider/alexandre-geniez;472;FDJ;27;France;3101;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0
23;rider/matthieu-ladagnous;166;FDJ;31;France;3101;0.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0
24;rider/steve-morabito;170;FDJ;32;Switzerland;3101;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
25;rider/jeremy-roy;69;FDJ;32;France;3101;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26;rider/benoit-vaugrenard;65;FDJ;33;France;3101;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
27;rider/christopher-froome;1742;Team Sky;30;Great Britain;6645;0.0;0.0;1.0;1.0;1.0;3.0;2.0;3.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;3.0;0.0;0.0;113.0
28;rider/peter-kennaugh;214;Team Sky;26;Great Britain;6645;0.0;0.0;0.0;2.0;0.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;12.0
29;rider/leopold-konig;550;Team Sky;28;Czech Republic;6645;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;2.0;1.0;12.0
30;rider/wout-poels;603;Team Sky;28;Netherlands;6645;1.0;0.0;0.0;1.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;2.0;0.0;16.0
31;rider/richie-porte;1357;Team Sky;30;Australia;6645;0.0;0.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;5.0;0.0;0.0;30.0
32;rider/nicolas-roche;376;Team Sky;31;Ireland;6645;0.0;0.0;0.0;3.0;0.0;1.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;18.0
33;rider/luke-rowe;308;Team Sky;25;Great Britain;6645;0.0;1.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;12.0
34;rider/ian-stannard;338;Team Sky;28;Great Britain;6645;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;12.0
35;rider/geraint-thomas;1157;Team Sky;29;Great Britain;6645;0.0;0.0;1.0;2.0;2.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;1.0;0.0;21.0
36;rider/alberto-contador;1546;Tinkoff - Saxo;33;Spain;6222;1.0;0.0;1.0;2.0;1.0;3.0;4.0;0.0;0.0;1.0;0.0;2.0;4.0;4.0;0.0;4.0;1.0;0.0;37.0
37;rider/ivan-basso;58;Tinkoff - Saxo;38;Italy;6222;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
38;rider/daniele-bennati;221;Tinkoff - Saxo;35;Italy;6222;2.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
39;rider/roman-kreuziger;568;Tinkoff - Saxo;29;Czech Republic;6222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40;rider/rafal-majka;1027;Tinkoff - Saxo;26;Poland;6222;1.0;1.0;0.0;0.0;1.0;3.0;0.0;3.0;0.0;0.0;0.0;1.0;2.0;3.0;3.0;2.0;1.0;1.0;24.0
41;rider/michael-rogers;240;Tinkoff - Saxo;36;Australia;6222;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;9.0
42;rider/peter-sagan;2336;Tinkoff - Saxo;25;Slovakia;6222;6.0;3.0;1.0;9.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;121.0
43;rider/matteo-tosatto;99;Tinkoff - Saxo;41;Italy;6222;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
44;rider/michael-valgren-andersen;127;Tinkoff - Saxo;23;Denmark;6222;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
45;rider/nairo-quintana;1708;Movistar Team;25;Colombia;7051;0.0;1.0;2.0;2.0;1.0;1.0;0.0;5.0;2.0;1.0;0.0;0.0;4.0;2.0;1.0;5.0;1.0;0.0;78.0
46;rider/winner-anacona;226;Movistar Team;27;Colombia;7051;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;25.0
47;rider/jonathan-castroviejo;533;Movistar Team;28;Spain;7051;2.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;26.0
48;rider/alex-dowsett;305;Movistar Team;27;Great Britain;7051;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0
49;rider/imanol-erviti;78;Movistar Team;32;Spain;7051;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
50;rider/jose-herrada;166;Movistar Team;30;Spain;7051;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;10.0
51;rider/gorka-izagirre;368;Movistar Team;28;Spain;7051;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;22.0
52;rider/adriano-malori;645;Movistar Team;27;Italy;7051;4.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;15.0
53;rider/alejandro-valverde;3022;Movistar Team;35;Spain;7051;2.0;0.0;1.0;4.0;2.0;1.0;7.0;4.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;3.0;2.0;1.0;81.0
54;rider/tejay-van-garderen;720;BMC Racing Team;27;United States;5241;1.0;0.0;0.0;0.0;1.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;1.0;2.0;0.0;1.0;33.0
55;rider/damiano-caruso;386;BMC Racing Team;28;Italy;5241;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;6.0;0.0;1.0;1.0;20.0
56;rider/rohan-dennis;1011;BMC Racing Team;25;Australia;5241;1.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;30.0
57;rider/daniel-oss;382;BMC Racing Team;28;Italy;5241;0.0;1.0;3.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0
58;rider/manuel-quinziato;291;BMC Racing Team;36;Italy;5241;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
59;rider/samuel-sanchez;470;BMC Racing Team;37;Spain;5241;2.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;20.0
60;rider/michael-schar;140;BMC Racing Team;29;Switzerland;5241;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
61;rider/greg-van-avermaet;1684;BMC Racing Team;30;Belgium;5241;3.0;0.0;1.0;2.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;64.0
62;rider/danilo-wyss;157;BMC Racing Team;30;Switzerland;5241;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
63;rider/tony-gallopin;974;Lotto Soudal;27;France;4789;0.0;0.0;0.0;2.0;2.0;0.0;2.0;2.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;34.0
64;rider/lars-ytting-bak;304;Lotto Soudal;35;Denmark;4789;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
65;rider/thomas-de-gendt;86;Lotto Soudal;29;Belgium;4789;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0
66;rider/jens-debusschere;745;Lotto Soudal;26;Belgium;4789;2.0;1.0;3.0;1.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0
67;rider/andre-greipel;1523;Lotto Soudal;33;Germany;4789;4.0;1.0;1.0;10.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;72.0
