;rider;PCS;Team;Age;Nationality;Team PCS;flat1-4;flat5-8;flat9-12;hills(flat)1-4;hills(flat)5-8;hills(flat)9-12;hills(uphill)1-4;hills(uphill)5-8;hills(uphill)9-12;mountains(flat)1-4;mountains(flat)5-8;mountains(flat)9-12;mountains(uphill)1-4;mountains(uphill)5-8;mountains(uphill)9-12;gc1-4;gc5-8;gc9-12;wielerpoule
26;rider/benoit-cosnefroy;658;AG2R La Mondiale;24;France;4118;2.0;0.0;0.0;1.0;1.0;0.0;5.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
27;rider/mathias-frank;353;AG2R La Mondiale;33;Switzerland;4118;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;2.0;0.0
28;rider/tony-gallopin;359;AG2R La Mondiale;31;France;4118;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;3.0;0.0;0.0;0.0
29;rider/alexis-gougeard;266;AG2R La Mondiale;26;France;4118;0.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
30;rider/oliver-naesen;1335;AG2R La Mondiale;29;Belgium;4118;0.0;0.0;3.0;5.0;5.0;3.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;18.0
31;rider/alexis-vuillermoz;235;AG2R La Mondiale;31;France;4118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0
32;rider/vincenzo-nibali;968;Bahrain Merida;35;Italy;5023;1.0;0.0;1.0;0.0;3.0;1.0;2.0;1.0;0.0;4.0;1.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;19.0
33;rider/damiano-caruso;312;Bahrain Merida;32;Italy;5023;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0
34;rider/sonny-colbrelli;924;Bahrain Merida;29;Italy;5023;0.0;2.0;0.0;7.0;4.0;3.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;39.0
35;rider/rohan-dennis;746;Bahrain Merida;29;Australia;5023;2.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0
36;rider/ivan-garcia-cortina;489;Bahrain Merida;24;Spain;5023;2.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;9.0
37;rider/matej-mohoric;472;Bahrain Merida;25;Slovenia;5023;0.0;0.0;3.0;1.0;3.0;5.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
38;rider/dylan-teuns;894;Bahrain Merida;27;Belgium;5023;0.0;0.0;1.0;1.0;2.0;3.0;3.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;2.0;2.0;28.0
39;rider/jan-tratnik;218;Bahrain Merida;29;Slovenia;5023;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
40;rider/thibaut-pinot;959;Groupama - FDJ;29;France;3420;0.0;1.0;0.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;4.0;0.0;1.0;3.0;2.0;1.0;56.0
41;rider/william-bonnet;35;Groupama - FDJ;37;France;3420;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
42;rider/david-gaudu;822;Groupama - FDJ;23;France;3420;0.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;2.0;0.0;5.0
43;rider/stefan-kung;817;Groupama - FDJ;26;Switzerland;3420;3.0;3.0;2.0;2.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;5.0
44;rider/matthieu-ladagnous;45;Groupama - FDJ;35;France;3420;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
45;rider/rudy-molard;400;Groupama - FDJ;30;France;3420;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;1.0;5.0
46;rider/sebastien-reichenbach;264;Groupama - FDJ;30;Switzerland;3420;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0
47;rider/anthony-roux;78;Groupama - FDJ;32;France;3420;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
48;rider/nairo-quintana;1292;Movistar Team;29;Colombia;5603;0.0;2.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;2.0;4.0;4.0;4.0;0.0;3.0;2.0;1.0;25.0
49;rider/alejandro-valverde;2230;Movistar Team;39;Spain;5603;0.0;2.0;0.0;2.0;3.0;2.0;5.0;3.0;2.0;2.0;0.0;1.0;9.0;3.0;1.0;5.0;0.0;1.0;22.0
50;rider/andrey-amador;205;Movistar Team;33;Costa Rica;5603;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
51;rider/imanol-erviti;93;Movistar Team;36;Spain;5603;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52;rider/mikel-landa;998;Movistar Team;30;Spain;5603;0.0;1.0;0.0;2.0;3.0;2.0;0.0;0.0;2.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0;41.0
53;rider/nelson-oliveira;268;Movistar Team;30;Portugal;5603;0.0;3.0;1.0;0.0;2.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0
54;rider/marc-soler;367;Movistar Team;26;Spain;5603;0.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;2.0;0.0
55;rider/carlos-verona;150;Movistar Team;27;Spain;5603;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
56;rider/jakob-fuglsang;2183;Astana Pro Team;34;Denmark;5955;1.0;0.0;0.0;7.0;1.0;2.0;4.0;0.0;2.0;1.0;3.0;0.0;2.0;2.0;0.0;4.0;1.0;1.0;11.0
57;rider/pello-bilbao;573;Astana Pro Team;29;Spain;5955;0.0;0.0;0.0;3.0;1.0;1.0;1.0;3.0;3.0;0.0;2.0;0.0;1.0;0.0;1.0;3.0;0.0;0.0;15.0
58;rider/omar-fraile;178;Astana Pro Team;29;Spain;5955;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0
59;rider/hugo-houle;190;Astana Pro Team;29;Canada;5955;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0
60;rider/gorka-izagirre;531;Astana Pro Team;32;Spain;5955;1.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0
61;rider/aleksey-lutsenko;1307;Astana Pro Team;27;Kazakhstan;5955;0.0;0.0;1.0;6.0;1.0;2.0;2.0;0.0;0.0;1.0;2.0;1.0;2.0;0.0;1.0;3.0;1.0;1.0;14.0
62;rider/magnus-cort-nielsen;196;Astana Pro Team;26;Denmark;5955;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0
63;rider/luis-leon-sanchez;797;Astana Pro Team;36;Spain;5955;1.0;1.0;1.0;5.0;0.0;2.0;1.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;2.0;3.0
64;rider/steven-kruijswijk;903;Team Jumbo-Visma;32;Netherlands;6360;0.0;0.0;0.0;1.0;0.0;3.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;2.0;0.0;65.0
65;rider/george-bennett;483;Team Jumbo-Visma;29;New Zealand;6360;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;17.0
66;rider/laurens-de-plus;586;Team Jumbo-Visma;24;Belgium;6360;2.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;15.0
67;rider/dylan-groenewegen;1326;Team Jumbo-Visma;26;Netherlands;6360;13.0;3.0;1.0;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;72.0
68;rider/amund-grondahl-jansen;733;Team Jumbo-Visma;25;Norway;6360;0.0;3.0;1.0;4.0;5.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;15.0
69;rider/tony-martin;232;Team Jumbo-Visma;34;Germany;6360;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
70;rider/mike-teunissen;1237;Team Jumbo-Visma;27;Netherlands;6360;5.0;2.0;3.0;7.0;6.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;37.0
71;rider/wout-van-aert;860;Team Jumbo-Visma;25;Belgium;6360;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0
72;rider/rigoberto-uran;503;EF Education First;32;Colombia;4148;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;1.0;32.0
73;rider/alberto-bettiol;667;EF Education First;26;Italy;4148;1.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0
74;rider/simon-clarke;762;EF Education First;33;Australia;4148;0.0;2.0;1.0;5.0;2.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;17.0
75;rider/tanel-kangert;387;EF Education First;32;Estonia;4148;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;7.0
76;rider/sebastian-langeveld;263;EF Education First;34;Netherlands;4148;4.0;3.0;1.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;7.0
77;rider/thomas-scully;101;EF Education First;29;New Zealand;4148;2.0;4.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;7.0
78;rider/tejay-van-garderen;367;EF Education First;31;United States;4148;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;7.0
79;rider/michael-woods;1098;EF Education First;33;Canada;4148;0.0;1.0;1.0;2.0;4.0;2.0;1.0;2.0;1.0;2.0;1.0;1.0;2.0;0.0;2.0;1.0;2.0;1.0;7.0
80;rider/adam-yates;1306;Mitchelton-Scott;27;Great Britain;5597;1.0;0.0;0.0;5.0;3.0;2.0;2.0;4.0;0.0;1.0;2.0;1.0;3.0;1.0;0.0;3.0;3.0;0.0;2.0
81;rider/luke-durbridge;157;Mitchelton-Scott;28;Australia;5597;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
82;rider/jack-haig;658;Mitchelton-Scott;26;Australia;5597;1.0;0.0;0.0;2.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;0.0;0.0;1.0;1.0;3.0;0.0;2.0
83;rider/michael-hepburn;133;Mitchelton-Scott;28;Australia;5597;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0
84;rider/daryl-impey;936;Mitchelton-Scott;35;South Africa;5597;1.0;0.0;0.0;3.0;0.0;2.0;2.0;0.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;17.0
85;rider/christopher-juul-jensen;131;Mitchelton-Scott;30;Denmark;5597;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
86;rider/matteo-trentin;1572;Mitchelton-Scott;30;Italy;5597;5.0;1.0;1.0;12.0;7.0;4.0;2.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;55.0
87;rider/simon-yates;704;Mitchelton-Scott;27;Great Britain;5597;1.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;32.0
88;rider/greg-van-avermaet;1847;CCC Team;34;Belgium;2940;1.0;0.0;2.0;8.0;5.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;39.0
89;rider/patrick-bevin;356;CCC Team;28;New Zealand;2940;1.0;4.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
90;rider/alessandro-de-marchi;163;CCC Team;33;Italy;2940;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
91;rider/simon-geschke;140;CCC Team;33;Germany;2940;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
92;rider/serge-pauwels;105;CCC Team;36;Belgium;2940;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0
93;rider/joey-rosskopf;108;CCC Team;30;United States;2940;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
94;rider/michael-schar;111;CCC Team;33;Switzerland;2940;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95;rider/lukasz-wisniowski;110;CCC Team;28;Poland;2940;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
96;rider/dan-martin;708;UAE-Team Emirates;33;Ireland;4500;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;2.0;3.0;0.0;2.0;2.0;0.0;0.0
97;rider/fabio-aru;231;UAE-Team Emirates;29;Italy;4500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
98;rider/sven-erik-bystrom;125;UAE-Team Emirates;27;Norway;4500;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
99;rider/rui-costa;787;UAE-Team Emirates;33;Portugal;4500;0.0;1.0;0.0;0.0;1.0;2.0;4.0;0.0;2.0;2.0;0.0;0.0;2.0;1.0;1.0;2.0;0.0;3.0;5.0
100;rider/sergio-luis-henao;212;UAE-Team Emirates;32;Colombia;4500;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;2.0;0.0
101;rider/alexander-kristoff;1634;UAE-Team Emirates;32;Norway;4500;3.0;1.0;0.0;15.0;7.0;5.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;23.0
102;rider/vegard-stake-laengen;59;UAE-Team Emirates;30;Norway;4500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
103;rider/jasper-philipsen;744;UAE-Team Emirates;21;Belgium;4500;4.0;1.0;4.0;5.0;3.0;0.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;15.0
104;rider/richie-porte;698;Trek - Segafredo;34;Australia;4442;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;15.0
105;rider/julien-bernard;92;Trek - Segafredo;27;France;4442;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
106;rider/giulio-ciccone;658;Trek - Segafredo;25;Italy;4442;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;12.0
107;rider/koen-de-kort;79;Trek - Segafredo;37;Netherlands;4442;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
108;rider/fabio-felline;184;Trek - Segafredo;29;Italy;4442;0.0;1.0;3.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;8.0
109;rider/bauke-mollema;1370;Trek - Segafredo;33;Netherlands;4442;0.0;0.0;0.0;1.0;3.0;4.0;4.0;2.0;4.0;1.0;0.0;2.0;1.0;2.0;1.0;1.0;1.0;0.0;9.0
110;rider/toms-skujins;427;Trek - Segafredo;28;Latvia;4442;0.0;0.0;1.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0
111;rider/jasper-stuyven;934;Trek - Segafredo;27;Belgium;4442;0.0;1.0;3.0;3.0;7.0;2.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;48.0
112;rider/michael-matthews;1106;Team Sunweb;29;Australia;3368;1.0;0.0;0.0;2.0;3.0;2.0;2.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.0
113;rider/nikias-arndt;284;Team Sunweb;28;Germany;3368;4.0;0.0;1.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;13.0
114;rider/cees-bol;539;Team Sunweb;24;Netherlands;3368;4.0;1.0;1.0;6.0;2.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;14.0
115;rider/chad-haga;224;Team Sunweb;31;United States;3368;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
116;rider/lennard-kamna;183;Team Sunweb;23;Germany;3368;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;25.0
117;rider/wilco-kelderman;481;Team Sunweb;28;Netherlands;3368;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;2.0;4.0;0.0;2.0;1.0;9.0
118;rider/soren-kragh-andersen;296;Team Sunweb;25;Denmark;3368;5.0;1.0;0.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;9.0
119;rider/nicolas-roche;255;Team Sunweb;35;Ireland;3368;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;16.0
120;rider/christophe-laporte;666;Cofidis, Solutions Crédits;27;France;2637;6.0;2.0;3.0;4.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0
121;rider/natnael-berhane;108;Cofidis, Solutions Crédits;28;Eritrea;2637;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
122;rider/nicolas-edet;256;Cofidis, Solutions Crédits;32;France;2637;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;0.0;1.0;1.0;0.0
