;rider;PCS;Team;Age;Nationality;Team PCS;flat1-4;flat5-8;flat9-12;hills(flat)1-4;hills(flat)5-8;hills(flat)9-12;hills(uphill)1-4;hills(uphill)5-8;hills(uphill)9-12;mountains(flat)1-4;mountains(flat)5-8;mountains(flat)9-12;mountains(uphill)1-4;mountains(uphill)5-8;mountains(uphill)9-12;gc1-4;gc5-8;gc9-12;wielerpoule
13;rider/jesus-herrada-lopez;375;Movistar Team;26;Spain;7651;0.0;0.0;0.0;4.0;1.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0
14;rider/gorka-izagirre;408;Movistar Team;29;Spain;7651;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;8.0
15;rider/ion-izagirre;1330;Movistar Team;27;Spain;7651;1.0;0.0;0.0;2.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;1.0;2.0;4.0;2.0;4.0;2.0;0.0;28.0
16;rider/daniel-moreno;541;Movistar Team;35;Spain;7651;2.0;0.0;1.0;3.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
17;rider/nelson-oliveira;304;Movistar Team;27;Portugal;7651;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;10.0
18;rider/fabio-aru;772;Astana Pro Team;26;Italy;5472;0.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;2.0;25.0
19;rider/vincenzo-nibali;1178;Astana Pro Team;32;Italy;5472;2.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;2.0;3.0;0.0;3.0;1.0;1.0;19.0
20;rider/jakob-fuglsang;849;Astana Pro Team;31;Denmark;5472;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;2.0;2.0;1.0;1.0;2.0;0.0;2.0;0.0
21;rider/andrei-grivko;267;Astana Pro Team;33;Ukraine;5472;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
22;rider/tanel-kangert;701;Astana Pro Team;29;Estonia;5472;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0
23;rider/aleksey-lutsenko;548;Astana Pro Team;24;Kazakhstan;5472;1.0;2.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
24;rider/diego-rosa;535;Astana Pro Team;27;Italy;5472;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;0.0;2.0;0.0;5.0
25;rider/luis-leon-sanchez;572;Astana Pro Team;33;Spain;5472;0.0;0.0;2.0;5.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
26;rider/paolo-tiralongo;50;Astana Pro Team;39;Italy;5472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
27;rider/alberto-contador;1595;Tinkoff;34;Spain;7834;0.0;1.0;1.0;1.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;6.0;7.0;0.0;6.0;2.0;0.0;0.0
28;rider/peter-sagan;3315;Tinkoff;26;Slovakia;7834;3.0;0.0;2.0;14.0;2.0;1.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;115.0
29;rider/maciej-bodnar;388;Tinkoff;31;Poland;7834;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
30;rider/oscar-gatto;253;Tinkoff;31;Italy;7834;1.0;0.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
31;rider/robert-kiserlovski;59;Tinkoff;30;Croatia;7834;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32;rider/roman-kreuziger;610;Tinkoff;30;Czech Republic;7834;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33;rider/rafal-majka;1005;Tinkoff;27;Poland;7834;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0;4.0;4.0;0.0;3.0;0.0;42.0
34;rider/matteo-tosatto;55;Tinkoff;42;Italy;7834;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35;rider/michael-valgren-andersen;554;Tinkoff;24;Denmark;7834;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
36;rider/romain-bardet;1641;AG2R La Mondiale;26;France;4489;1.0;0.0;0.0;1.0;3.0;0.0;2.0;1.0;2.0;2.0;1.0;1.0;3.0;3.0;1.0;2.0;2.0;1.0;60.0
37;rider/jan-bakelants;598;AG2R La Mondiale;30;Belgium;4489;0.0;1.0;0.0;4.0;4.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
38;rider/mikael-cherel;162;AG2R La Mondiale;30;France;4489;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
39;rider/samuel-dumoulin;778;AG2R La Mondiale;36;France;4489;1.0;0.0;1.0;4.0;4.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0
40;rider/ben-gastauer;94;AG2R La Mondiale;29;Luxembourg;4489;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41;rider/cyril-gautier;167;AG2R La Mondiale;29;France;4489;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
42;rider/alexis-gougeard;98;AG2R La Mondiale;23;France;4489;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
43;rider/domenico-pozzovivo;528;AG2R La Mondiale;34;Italy;4489;1.0;0.0;0.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;1.0;4.0;0.0;3.0;1.0;0.0;3.0;1.0;6.0
44;rider/alexis-vuillermoz;423;AG2R La Mondiale;28;France;4489;0.0;2.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;10.0
45;rider/wilco-kelderman;777;Team LottoNL-Jumbo;25;Netherlands;3509;0.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;2.0;2.0;13.0
46;rider/george-bennett;416;Team LottoNL-Jumbo;26;New Zealand;3509;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;2.0;6.0
47;rider/dylan-groenewegen;1058;Team LottoNL-Jumbo;23;Netherlands;3509;2.0;1.0;2.0;12.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0
48;rider/bert-jan-lindeman;83;Team LottoNL-Jumbo;27;Netherlands;3509;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
49;rider/paul-martens;113;Team LottoNL-Jumbo;33;Germany;3509;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
50;rider/timo-roosen;114;Team LottoNL-Jumbo;23;Netherlands;3509;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
51;rider/sep-vanmarcke;749;Team LottoNL-Jumbo;28;Belgium;3509;2.0;2.0;0.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;12.0
52;rider/robert-wagner;48;Team LottoNL-Jumbo;33;Germany;3509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
53;rider/maarten-wynants;151;Team LottoNL-Jumbo;34;Belgium;3509;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54;rider/bauke-mollema;1058;Trek - Segafredo;30;Netherlands;3768;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;2.0;1.0;2.0;0.0;2.0;20.0
55;rider/fabian-cancellara;1214;Trek - Segafredo;35;Switzerland;3768;2.0;2.0;0.0;5.0;0.0;1.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0
56;rider/markel-irizar;50;Trek - Segafredo;36;Spain;3768;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57;rider/gregory-rast;79;Trek - Segafredo;36;Switzerland;3768;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58;rider/frank-schleck;156;Trek - Segafredo;36;Luxembourg;3768;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
59;rider/peter-stetina;107;Trek - Segafredo;29;United States;3768;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
60;rider/jasper-stuyven;458;Trek - Segafredo;24;Belgium;3768;0.0;2.0;0.0;2.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;15.0
61;rider/edward-theuns;433;Trek - Segafredo;25;Belgium;3768;1.0;0.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;23.0
62;rider/haimar-zubeldia;213;Trek - Segafredo;39;Spain;3768;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0
63;rider/mathias-frank;322;IAM Cycling;30;Switzerland;3776;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;4.0
64;rider/stef-clement;359;IAM Cycling;34;Netherlands;3776;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;14.0
65;rider/jerome-coppel;339;IAM Cycling;30;France;3776;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;11.0
66;rider/martin-elmiger;208;IAM Cycling;38;Switzerland;3776;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
67;rider/sondre-holst-enger;492;IAM Cycling;23;Norway;3776;1.0;0.0;1.0;3.0;2.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;30.0
68;rider/reto-hollenstein;363;IAM Cycling;31;Switzerland;3776;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0
69;rider/leigh-howard;262;IAM Cycling;27;Australia;3776;0.0;1.0;1.0;4.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70;rider/oliver-naesen;692;IAM Cycling;26;Belgium;3776;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0
71;rider/jarlinson-pantano;739;IAM Cycling;28;Colombia;3776;0.0;1.0;0.0;2.0;2.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;1.0;0.0;39.0
72;rider/pierre-rolland;366;Cannondale-Drapac Pro Cycling Team;30;France;2020;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;9.0
73;rider/matti-breschel;102;Cannondale-Drapac Pro Cycling Team;32;Denmark;2020;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
74;rider/lawson-craddock;308;Cannondale-Drapac Pro Cycling Team;24;United States;2020;0.0;0.0;2.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;2.0;0.0
75;rider/alex-howes;133;Cannondale-Drapac Pro Cycling Team;28;United States;2020;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
76;rider/kristijan-koren;68;Cannondale-Drapac Pro Cycling Team;30;Slovenia;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
77;rider/sebastian-langeveld;152;Cannondale-Drapac Pro Cycling Team;31;Netherlands;2020;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
78;rider/ramunas-navardauskas;291;Cannondale-Drapac Pro Cycling Team;28;Lithuania;2020;0.0;1.0;2.0;1.0;5.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0
79;rider/tom-jelte-slagter;306;Cannondale-Drapac Pro Cycling Team;27;Netherlands;2020;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0
80;rider/dylan-van-baarle;294;Cannondale-Drapac Pro Cycling Team;24;Netherlands;2020;0.0;0.0;0.0;0.0;1.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
81;rider/richie-porte;1185;BMC Racing Team;31;Australia;5820;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;3.0;1.0;1.0;4.0;0.0;0.0;32.0
82;rider/brent-bookwalter;256;BMC Racing Team;32;United States;5820;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0
83;rider/marcus-burghardt;98;BMC Racing Team;33;Germany;5820;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
84;rider/damiano-caruso;365;BMC Racing Team;29;Italy;5820;1.0;0.0;1.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;5.0
85;rider/rohan-dennis;763;BMC Racing Team;26;Australia;5820;0.0;0.0;0.0;3.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;8.0
86;rider/amael-moinard;145;BMC Racing Team;34;France;5820;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
87;rider/michael-schar;208;BMC Racing Team;30;Switzerland;5820;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
88;rider/greg-van-avermaet;2175;BMC Racing Team;31;Belgium;5820;1.0;0.0;0.0;4.0;4.0;3.0;4.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;40.0
89;rider/tejay-van-garderen;625;BMC Racing Team;28;United States;5820;2.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;1.0;2.0;1.0;4.0
90;rider/mark-cavendish;1263;Team Dimension Data;31;Great Britain;4237;7.0;1.0;1.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;65.0
91;rider/natnael-berhane;166;Team Dimension Data;25;Eritrea;4237;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92;rider/edvald-boasson-hagen;1235;Team Dimension Data;29;Norway;4237;1.0;2.0;1.0;5.0;1.0;1.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;2.0;1.0;29.0
93;rider/stephen-cummings;519;Team Dimension Data;35;Great Britain;4237;0.0;0.0;1.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;18.0
94;rider/bernhard-eisel;40;Team Dimension Data;35;Austria;4237;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95;rider/reinardt-janse-van-rensburg;326;Team Dimension Data;27;South Africa;4237;0.0;1.0;2.0;2.0;3.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5.0
96;rider/serge-pauwels;301;Team Dimension Data;33;Belgium;4237;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;19.0
97;rider/mark-renshaw;255;Team Dimension Data;34;Australia;4237;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
98;rider/daniel-teklehaimanot;132;Team Dimension Data;28;Eritrea;4237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
99;rider/warren-barguil;611;Team Giant - Alpecin;25;France;3207;0.0;0.0;0.0;1.0;2.0;1.0;0.0;1.0;3.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0
100;rider/roy-curvers;106;Team Giant - Alpecin;37;Netherlands;3207;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
101;rider/john-degenkolb;585;Team Giant - Alpecin;27;Germany;3207;2.0;1.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0
102;rider/tom-dumoulin;1274;Team Giant - Alpecin;26;Netherlands;3207;1.0;0.0;0.0;3.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;1.0;2.0;42.0
103;rider/simon-geschke;192;Team Giant - Alpecin;30;Germany;3207;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
104;rider/georg-preidler;198;Team Giant - Alpecin;26;Austria;3207;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
105;rider/ramon-sinkeldam;98;Team Giant - Alpecin;27;Netherlands;3207;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
106;rider/laurens-ten-dam;88;Team Giant - Alpecin;36;Netherlands;3207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
107;rider/albert-timmer;55;Team Giant - Alpecin;31;Netherlands;3207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
108;rider/thibaut-pinot;1064;FDJ;26;France;3205;2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;5.0;1.0;0.0;7.0
109;rider/william-bonnet;152;FDJ;34;France;3205;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110;rider/matthieu-ladagnous;232;FDJ;32;France;3205;2.0;0.0;1.0;2.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
111;rider/steve-morabito;180;FDJ;33;Switzerland;3205;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0
112;rider/cedric-pineau;15;FDJ;31;France;3205;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
113;rider/sebastien-reichenbach;631;FDJ;27;Switzerland;3205;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;4.0;9.0
114;rider/anthony-roux;359;FDJ;29;France;3205;1.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
115;rider/jeremy-roy;110;FDJ;33;France;3205;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
116;rider/arthur-vichot;462;FDJ;28;France;3205;0.0;0.0;0.0;3.0;1.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
117;rider/emanuel-buchmann;336;Bora - Argon 18;24;Germany;1816;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0
118;rider/shane-archbold;24;Bora - Argon 18;27;New Zealand;1816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
119;rider/jan-barta;157;Bora - Argon 18;32;Czech Republic;1816;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0
120;rider/cesare-benedetti;123;Bora - Argon 18;29;Italy;1816;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
121;rider/sam-bennett;549;Bora - Argon 18;26;Ireland;1816;0.0;0.0;1.0;7.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;5.0
