;rider;PCS;Team;Age;Nationality;Team PCS;flat1-4;flat5-8;flat9-12;hills(flat)1-4;hills(flat)5-8;hills(flat)9-12;hills(uphill)1-4;hills(uphill)5-8;hills(uphill)9-12;mountains(flat)1-4;mountains(flat)5-8;mountains(flat)9-12;mountains(uphill)1-4;mountains(uphill)5-8;mountains(uphill)9-12;gc1-4;gc5-8;gc9-12;wielerpoule
172;rider/sylvain-chavanel;995;IAM Cycling;35;France;2820;2.0;0.0;1.0;1.0;2.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;17.0
173;rider/martin-elmiger;144;IAM Cycling;36;Switzerland;2820;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
174;rider/heinrich-haussler;268;IAM Cycling;30;Australia;2820;0.0;1.0;1.0;1.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0
175;rider/reto-hollenstein;40;IAM Cycling;29;Switzerland;2820;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
176;rider/roger-kluge;59;IAM Cycling;28;Germany;2820;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
177;rider/jerome-pineau;91;IAM Cycling;34;France;2820;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
178;rider/sebastien-reichenbach;333;IAM Cycling;25;Switzerland;2820;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0
179;rider/marcel-wyss;163;IAM Cycling;28;Switzerland;2820;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0
180;rider/leopold-konig;558;Team NetApp – Endura;27;Czech Republic;2150;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;41.0
181;rider/jan-barta;367;Team NetApp – Endura;30;Czech Republic;2150;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;10.0
182;rider/david-de-la-cruz;111;Team NetApp – Endura;25;Spain;2150;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0
183;rider/zakkari-dempster;62;Team NetApp – Endura;27;Australia;2150;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
184;rider/bartosz-huzarski;170;Team NetApp – Endura;34;Poland;2150;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;1.0;0.0
185;rider/tiago-machado;638;Team NetApp – Endura;29;Portugal;2150;2.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;2.0;3.0;1.0;0.0;3.0
186;rider/jose-mendes;71;Team NetApp – Endura;29;Portugal;2150;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
187;rider/andreas-schillinger;63;Team NetApp – Endura;31;Germany;2150;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
188;rider/paul-voss;110;Team NetApp – Endura;28;Germany;2150;0.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0
189;rider/brice-feillu;327;Bretagne - Séché Environnement;29;France;1880;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;4.0
190;rider/jean-marc-bideau;79;Bretagne - Séché Environnement;30;France;1880;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
191;rider/anthony-delaplace;200;Bretagne - Séché Environnement;25;France;1880;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
192;rider/romain-feillu;304;Bretagne - Séché Environnement;30;France;1880;1.0;2.0;3.0;1.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;23.0
193;rider/armindo-fonseca;356;Bretagne - Séché Environnement;25;France;1880;0.0;2.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
194;rider/arnaud-gerard;235;Bretagne - Séché Environnement;30;France;1880;0.0;1.0;0.0;0.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0
195;rider/florian-guillou;39;Bretagne - Séché Environnement;32;France;1880;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
196;rider/benoit-jarrier;192;Bretagne - Séché Environnement;25;France;1880;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
197;rider/florian-vachon;148;Bretagne - Séché Environnement;29;France;1880;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
