;rider;PCS;Team;Age;Nationality;Team PCS;flat1-4;flat5-8;flat9-12;hills(flat)1-4;hills(flat)5-8;hills(flat)9-12;hills(uphill)1-4;hills(uphill)5-8;hills(uphill)9-12;mountains(flat)1-4;mountains(flat)5-8;mountains(flat)9-12;mountains(uphill)1-4;mountains(uphill)5-8;mountains(uphill)9-12;gc1-4;gc5-8;gc9-12;wielerpoule
76;rider/julien-fouchard;47;Cofidis, le Crédit en Ligne;26;France;1636;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
77;rider/jan-ghyselinck;72;Cofidis, le Crédit en Ligne;24;Belgium;1636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
78;rider/luis-angel-mate;85;Cofidis, le Crédit en Ligne;28;Spain;1636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
79;rider/david-moncoutie;110;Cofidis, le Crédit en Ligne;37;France;1636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0
80;rider/romain-zingle;61;Cofidis, le Crédit en Ligne;25;Belgium;1636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81;rider/jerome-coppel;735;Saur - Sojasun;26;France;2719;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;3.0;0.0
82;rider/anthony-delaplace;162;Saur - Sojasun;23;France;2719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
83;rider/jimmy-engoulvent;316;Saur - Sojasun;33;France;2719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0
84;rider/brice-feillu;192;Saur - Sojasun;27;France;2719;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;2.0;8.0
85;rider/fabrice-jeandesboz;159;Saur - Sojasun;28;France;2719;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
86;rider/cyril-lemoine;141;Saur - Sojasun;29;France;2719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0
87;rider/guillaume-levarlet;204;Saur - Sojasun;27;France;2719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
88;rider/jean-marc-marino;73;Saur - Sojasun;29;France;2719;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89;rider/julien-simon;737;Saur - Sojasun;27;France;2719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;9.0
90;rider/bradley-wiggins;2388;Sky Procycling;32;Great Britain;9244;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;111.0
91;rider/edvald-boasson-hagen;1791;Sky Procycling;25;Norway;9244;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;48.0
92;rider/mark-cavendish;1257;Sky Procycling;27;Great Britain;9244;7.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;53.0
93;rider/bernhard-eisel;210;Sky Procycling;31;Austria;9244;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94;rider/christopher-froome;1536;Sky Procycling;27;Great Britain;9244;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;94.0
95;rider/christian-knees;223;Sky Procycling;31;Germany;9244;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
96;rider/richie-porte;651;Sky Procycling;27;Australia;9244;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;8.0
97;rider/michael-rogers;1095;Sky Procycling;33;Australia;9244;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0
98;rider/kanstantsin-siutsou;93;Sky Procycling;30;Belarus;9244;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
99;rider/jurgen-van-den-broeck;889;Lotto Belisol Team;29;Belgium;4434;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;45.0
100;rider/lars-ytting-bak;328;Lotto Belisol Team;32;Denmark;4434;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
101;rider/francis-de-greef;138;Lotto Belisol Team;27;Belgium;4434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102;rider/andre-greipel;1690;Lotto Belisol Team;30;Germany;4434;6.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;82.0
103;rider/adam-hansen;87;Lotto Belisol Team;31;Australia;4434;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
104;rider/gregory-henderson;174;Lotto Belisol Team;36;New Zealand;4434;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0
105;rider/jurgen-roelandts;594;Lotto Belisol Team;27;Belgium;4434;3.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0
106;rider/marcel-sieberg;74;Lotto Belisol Team;30;Germany;4434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
107;rider/jelle-vanendert;460;Lotto Belisol Team;27;Belgium;4434;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
108;rider/lieuwe-westra;873;Vacansoleil - DCM;30;Netherlands;3774;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0
109;rider/kris-boeckmans;272;Vacansoleil - DCM;25;Belgium;3774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0
110;rider/johnny-hoogerland;417;Vacansoleil - DCM;29;Netherlands;3774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0
111;rider/gustav-larsson;263;Vacansoleil - DCM;32;Sweden;3774;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
112;rider/marco-marcato;765;Vacansoleil - DCM;28;Italy;3774;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0
113;rider/wout-poels;467;Vacansoleil - DCM;25;Netherlands;3774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0
114;rider/rob-ruijgh;104;Vacansoleil - DCM;26;Netherlands;3774;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
115;rider/rafael-valls;41;Vacansoleil - DCM;25;Spain;3774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
116;rider/kenny-van-hummel;572;Vacansoleil - DCM;30;Netherlands;3774;1.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0
117;rider/denis-menchov;299;Team Katusha ;34;Russia;2933;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0
118;rider/oscar-freire;857;Team Katusha ;36;Spain;2933;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
119;rider/vladimir-gusev;379;Team Katusha ;30;Russia;2933;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0
120;rider/joan-horrach;35;Team Katusha ;38;Spain;2933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
121;rider/aliaksandr-kuchynski;121;Team Katusha ;33;Belarus;2933;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
